vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2,annee
2023-1326290,2023-03-22,493000.0,RUE RAMEY,18,50.0,3,2.34564,48.88996,9860.0,2023
2023-1326305,2023-03-22,613400.0,RUE CHAPON,3,55.0,2,2.35598,48.86328,11152.73,2023
2023-1326375,2023-03-22,193000.0,PAS ROUX,17,17.0,1,2.29721,48.88132,11352.94,2023
2023-1326386,2023-03-22,411000.0,RUE PIERRE DEMOURS,17,42.0,3,2.29463,48.88102,9785.71,2023
2023-1326388,2023-03-22,140000.0,RUE DES MARONITES,20,18.0,1,2.3831,48.86777,7777.78,2023
2023-1326406,2023-03-22,652000.0,RUE DU MONT CENIS,18,54.0,3,2.34568,48.89532,12074.07,2023
2023-1326653,2023-03-22,180000.0,RUE D HAUTEVILLE,10,10.0,1,2.3502,48.87372,18000.0,2023
2023-1326767,2023-03-22,305000.0,RUE DE L ETOILE,17,31.0,2,2.29561,48.87703,9838.71,2023
2023-1326787,2023-03-22,275000.0,RUE CURIAL,19,34.0,1,2.37523,48.89431,8088.24,2023
2023-1326808,2023-03-22,380000.0,RUE DU MONT CENIS,18,35.0,2,2.34289,48.89023,10857.14,2023
2023-1326834,2023-03-22,549800.0,BD DE MAGENTA,10,51.0,4,2.35516,48.87774,10780.39,2023
2023-1326843,2023-03-22,307700.0,RUE DU DR PAUL BROUSSE,17,27.0,2,2.31806,48.89546,11396.3,2023
2023-1326887,2023-03-22,160000.0,RUE HAXO,20,17.0,1,2.40427,48.87258,9411.76,2023
2023-1326950,2023-03-22,285000.0,RUE ANDRE ANTOINE,18,38.0,2,2.33719,48.88286,7500.0,2023
2023-1327043,2023-03-22,245000.0,BD DE LA VILLETTE,19,27.0,1,2.37105,48.88139,9074.07,2023
2023-1327060,2023-03-22,415000.0,RUE DES TOURNELLES,4,35.0,2,2.36749,48.85557,11857.14,2023
2023-1327169,2023-03-22,520000.0,BD BARBES,18,50.0,4,2.34921,48.88496,10400.0,2023
2023-1327203,2023-03-22,270000.0,RUE DE ROCHECHOUART,9,19.0,1,2.34598,48.88089,14210.53,2023
2023-1327250,2023-03-22,450000.0,BD ROCHECHOUART,18,50.0,3,2.34264,48.88296,9000.0,2023
2023-1344734,2023-03-22,1700000.0,RUE DES FOSSES ST JACQUES,5,112.0,5,2.34396,48.84533,15178.57,2023
2023-1344748,2023-03-22,150000.0,BD EDGAR QUINET,14,20.0,1,2.32941,48.84005,7500.0,2023
2023-1344793,2023-03-22,377010.0,RUE PAUL BARRUEL,15,43.0,2,2.30636,48.83723,8767.67,2023
2023-1344871,2023-03-22,695000.0,RUE RAYNOUARD,16,54.0,2,2.27625,48.85321,12870.37,2023
2023-1344931,2023-03-22,415000.0,RUE DE LA QUINTINIE,15,46.0,2,2.30307,48.8377,9021.74,2023
2023-1344941,2023-03-22,305800.0,RUE DE L ABBE CARTON,14,30.0,2,2.31514,48.83047,10193.33,2023
2023-1344975,2023-03-22,502000.0,RUE BRILLAT SAVARIN,13,56.0,2,2.34329,48.8243,8964.29,2023
2023-1344998,2023-03-22,2380000.0,RUE NOTRE-DAME DES CHAMPS,6,130.0,5,2.33189,48.8418,18307.69,2023
2023-1345047,2023-03-22,733300.0,RUE DE CAMPO FORMIO,13,63.0,4,2.35979,48.83477,11639.68,2023
2023-1345052,2023-03-22,185000.0,RUE DE L AUDE,14,20.0,1,2.33303,48.82696,9250.0,2023
2023-1345083,2023-03-22,2116401.0,BD SAINT GERMAIN,7,98.0,3,2.32855,48.85524,21595.93,2023
2023-1345124,2023-03-22,375000.0,RUE ERNEST LACOSTE,12,37.0,2,2.40411,48.83491,10135.14,2023
2023-1345135,2023-03-22,260000.0,RUE DE CRONSTADT,15,29.0,1,2.30271,48.83463,8965.52,2023
2023-1345138,2023-03-22,587470.0,BD SOULT,12,70.0,3,2.40808,48.8396,8392.43,2023
2023-1345157,2023-03-22,910000.0,RUE VANEAU,7,50.0,2,2.32018,48.8546,18200.0,2023
2023-1345192,2023-03-22,326000.0,RUE SAINTE FELICITE,15,29.0,1,2.3052,48.83974,11241.38,2023
2023-1345193,2023-03-22,2380000.0,RUE DE BABYLONE,7,124.0,3,2.31754,48.8513,19193.55,2023
2023-1345283,2023-03-22,690765.0,BD FLANDRIN,16,42.0,2,2.27133,48.8646,16446.79,2023
2023-1345298,2023-03-22,112000.0,RUE DE LYON,12,13.0,1,2.37162,48.84659,8615.38,2023
2023-1345376,2023-03-22,1121557.0,RUE JACOB,6,43.0,3,2.33278,48.85619,26082.72,2023
2023-1345377,2023-03-22,548000.0,RUE D ALLERAY,15,52.0,2,2.30546,48.83584,10538.46,2023
2023-1345486,2023-03-22,265000.0,RUE DU FBG ST ANTOINE,11,20.0,1,2.38078,48.8509,13250.0,2023
2023-1345517,2023-03-22,470000.0,RUE DAGORNO,12,42.0,2,2.4001,48.84222,11190.48,2023
2023-1345524,2023-03-22,187500.0,RUE VILLIOT,12,15.0,1,2.37558,48.84202,12500.0,2023
2023-1345601,2023-03-22,286000.0,RUE DES PLANTES,14,34.0,2,2.32424,48.83099,8411.76,2023
2023-1345658,2023-03-22,770000.0,RUE SAINT MAUR,11,71.0,3,2.37508,48.86903,10845.07,2023
2023-1345728,2023-03-22,1138756.0,RUE DU DRAGON,6,83.0,3,2.3305,48.85258,13719.95,2023
2023-1345735,2023-03-22,520000.0,RUE MOLITOR,16,46.0,2,2.26064,48.84503,11304.35,2023
2023-1345751,2023-03-22,599000.0,RUE DU COUEDIC,14,58.0,3,2.32952,48.82986,10327.59,2023
2023-1345759,2023-03-22,275000.0,RUE PASCAL,13,21.0,1,2.34829,48.83458,13095.24,2023
2023-1345788,2023-03-22,661500.0,BD DE GRENELLE,15,52.0,2,2.29445,48.85048,12721.15,2023
2023-1345811,2023-03-22,445000.0,RUE THOUIN,5,39.0,1,2.34934,48.8452,11410.26,2023
2023-1345824,2023-03-22,380000.0,RUE DU FER A MOULIN,5,30.0,2,2.3524,48.83893,12666.67,2023
2023-1345875,2023-03-22,2420000.0,CITE VANEAU,7,197.0,6,2.31891,48.85488,12284.26,2023
2023-1345908,2023-03-22,429000.0,BD SAINT JACQUES,14,43.0,3,2.33767,48.83226,9976.74,2023
2023-1345944,2023-03-22,1104000.0,RUE PASCAL,13,91.0,5,2.34852,48.83668,12131.87,2023
2023-1345975,2023-03-22,182860.0,RUE DES FOSSES ST MARCEL,5,13.0,1,2.35649,48.83933,14066.15,2023
2023-1346048,2023-03-22,865385.0,RUE DE RENNES,6,80.0,4,2.33054,48.8515,10817.31,2023
2023-1346049,2023-03-22,3162950.0,RUE DU CHERCHE-MIDI,6,200.0,5,2.32121,48.84629,15814.75,2023
2023-1346065,2023-03-22,243994.0,RUE BOILEAU,16,40.0,2,2.26611,48.847,6099.85,2023
2023-1346107,2023-03-22,995000.0,SQ MALHERBE,16,71.0,3,2.2587,48.84896,14014.08,2023
2023-1346141,2023-03-22,1150000.0,RUE DE MONTREUIL,11,45.0,1,2.39414,48.85042,25555.56,2023
2023-1346225,2023-03-22,435000.0,RUE DU JURA,13,41.0,2,2.35581,48.83759,10609.76,2023
2023-1346243,2023-03-22,1350000.0,RUE VANEAU,7,73.0,3,2.31878,48.8519,18493.15,2023
2023-1346312,2023-03-22,327000.0,RUE VIOLET,15,38.0,2,2.29171,48.84651,8605.26,2023
2023-1346344,2023-03-22,271500.0,RUE SAINT SEVERIN,5,23.0,1,2.34589,48.85244,11804.35,2023
2023-1346359,2023-03-22,330000.0,RUE ROUELLE,15,21.0,1,2.28972,48.84974,15714.29,2023
2023-1346496,2023-03-22,320000.0,BD GARIBALDI,15,30.0,2,2.30372,48.84769,10666.67,2023
2023-1346602,2023-03-22,479882.0,RUE DE LA PROCESSION,15,49.0,2,2.30779,48.83826,9793.51,2023
2023-1325683,2023-03-23,172500.0,RUE JEAN BAPTISTE DUMAY,20,20.0,1,2.388,48.87438,8625.0,2023
2023-1325776,2023-03-23,302885.0,RUE JEAN-BAPTISTE PIGALLE,9,48.0,3,2.33375,48.87908,6310.1,2023
2023-1325782,2023-03-23,650000.0,RUE SAINT ANTOINE,4,59.0,4,2.36016,48.85496,11016.95,2023
2023-1325793,2023-03-23,900000.0,RUE JEAN-BAPTISTE PIGALLE,9,82.0,4,2.33202,48.87818,10975.61,2023
2023-1325813,2023-03-23,148000.0,RUE DES ROSES,18,18.0,1,2.36263,48.89304,8222.22,2023
2023-1325855,2023-03-23,150000.0,RUE EUGENE JUMIN,19,15.0,1,2.39278,48.88736,10000.0,2023
2023-1325865,2023-03-23,234000.0,RUE DE L EVANGILE,18,34.0,1,2.36221,48.8926,6882.35,2023
2023-1325889,2023-03-23,410000.0,RUE EUGENE VARLIN,10,30.0,2,2.36522,48.87822,13666.67,2023
2023-1325898,2023-03-23,322635.0,RUE JEAN MERMOZ,8,25.0,1,2.31047,48.87004,12905.4,2023
2023-1325901,2023-03-23,1425900.0,PL DE WAGRAM,17,106.0,4,2.30415,48.88772,13451.89,2023
2023-1325935,2023-03-23,1168000.0,RUE DU MONT-THABOR,1,85.0,4,2.32728,48.8664,13741.18,2023
2023-1325979,2023-03-23,807307.0,VLA SAINT MICHEL,18,66.0,4,2.32748,48.88948,12231.92,2023
2023-1325982,2023-03-23,161500.0,RUE DU MONT CENIS,18,15.0,1,2.3467,48.89748,10766.67,2023
2023-1325984,2023-03-23,364820.0,RUE POISSONNIERE,2,29.0,2,2.34801,48.86958,12580.0,2023
2023-1326004,2023-03-23,430000.0,RUE PETIT,19,44.0,2,2.38413,48.88495,9772.73,2023
2023-1326025,2023-03-23,455000.0,RUE TANDOU,19,51.0,3,2.38007,48.88659,8921.57,2023
2023-1326026,2023-03-23,569900.0,RUE DES COURONNES,20,70.0,3,2.38862,48.87132,8141.43,2023
2023-1326042,2023-03-23,182000.0,AV DE SAINT OUEN,18,14.0,1,2.32723,48.89146,13000.0,2023
2023-1326043,2023-03-23,450170.0,RUE DES PYRENEES,20,40.0,2,2.39505,48.86879,11254.25,2023
2023-1326050,2023-03-23,355000.0,RUE DES HAUDRIETTES,3,24.0,1,2.35789,48.86205,14791.67,2023
2023-1326052,2023-03-23,420000.0,RUE DE STEINKERQUE,18,39.0,2,2.34321,48.88425,10769.23,2023
2023-1326080,2023-03-23,2145000.0,AV GOURGAUD,17,171.0,5,2.29772,48.88612,12543.86,2023
2023-1326087,2023-03-23,580000.0,RUE JANSSEN,19,73.0,4,2.39664,48.8789,7945.21,2023
2023-1326099,2023-03-23,191000.0,RUE LA CONDAMINE,17,20.0,1,2.32407,48.88734,9550.0,2023
2023-1326101,2023-03-23,470000.0,RUE MATHIS,19,54.0,2,2.37331,48.89139,8703.7,2023
2023-1326184,2023-03-23,245500.0,RUE DU FBOURG MONTMARTRE,9,25.0,2,2.34025,48.87633,9820.0,2023
2023-1326236,2023-03-23,1305000.0,RUE JEAN MERMOZ,8,102.0,2,2.31181,48.87158,12794.12,2023
2023-1326275,2023-03-23,585000.0,RUE DE FONTARABIE,20,69.0,3,2.40183,48.85838,8478.26,2023
2023-1326291,2023-03-23,657000.0,RUE DES GRAVILLIERS,3,58.0,3,2.35749,48.86391,11327.59,2023
2023-1326294,2023-03-23,450000.0,RUE SORBIER,20,46.0,3,2.39241,48.86576,9782.61,2023
2023-1326299,2023-03-23,718100.0,RUE LAUGIER,17,65.0,3,2.29266,48.88365,11047.69,2023
2023-1326311,2023-03-23,388700.0,PAS BRADY,10,31.0,2,2.35418,48.87156,12538.71,2023
2023-1326317,2023-03-23,201250.0,RUE PIERRE FONTAINE,9,22.0,1,2.33446,48.8809,9147.73,2023
2023-1326354,2023-03-23,957700.0,RUE SAUSSIER LEROY,17,76.0,4,2.29641,48.88,12601.32,2023
2023-1326359,2023-03-23,180000.0,RUE DE L OURCQ,19,40.0,2,2.37929,48.89198,4500.0,2023
2023-1326367,2023-03-23,800000.0,RUE D ARMAILLE,17,75.0,3,2.2916,48.87748,10666.67,2023
2023-1326385,2023-03-23,241000.0,RUE D AVRON,20,31.0,2,2.4096,48.85308,7774.19,2023
2023-1326392,2023-03-23,144150.0,RUE DES EPINETTES,17,25.0,1,2.32131,48.89425,5766.0,2023
2023-1326437,2023-03-23,475000.0,RUE DE CRIMEE,19,51.0,3,2.38953,48.87991,9313.73,2023
2023-1326465,2023-03-23,730000.0,RUE GREFFULHE,8,74.0,4,2.32553,48.87268,9864.86,2023
2023-1326493,2023-03-23,187000.0,AV RICHERAND,10,16.0,1,2.36625,48.87212,11687.5,2023
2023-1326501,2023-03-23,792000.0,RUE ALFRED STEVENS,9,70.0,3,2.3386,48.88162,11314.29,2023
2023-1326542,2023-03-23,285000.0,RUE CHARLES V,4,23.0,1,2.36216,48.85298,12391.3,2023
2023-1326645,2023-03-23,260000.0,RUE BEUDANT,17,11.0,1,2.31879,48.88301,23636.36,2023
2023-1326728,2023-03-23,376320.0,RUE FREDERICK LEMAITRE,20,45.0,2,2.39246,48.8744,8362.67,2023
2023-1326730,2023-03-23,1125000.0,PL DES VOSGES,4,65.0,2,2.36428,48.8557,17307.69,2023
2023-1326732,2023-03-23,756920.0,BD DE LA VILLETTE,19,68.0,3,2.3737,48.87595,11131.18,2023
2023-1326744,2023-03-23,426000.0,RUE ALBERT THOMAS,10,22.0,2,2.36288,48.86947,19363.64,2023
2023-1326788,2023-03-23,277400.0,RUE MONTORGUEIL,2,40.0,1,2.34731,48.86528,6935.0,2023
2023-1326881,2023-03-23,476450.0,RUE HAXO,19,69.0,3,2.40234,48.87724,6905.07,2023
2023-1326913,2023-03-23,1450000.0,BD DE SEBASTOPOL,4,108.0,5,2.34874,48.85885,13425.93,2023
2023-1327006,2023-03-23,281000.0,RUE DE LA FELICITE,17,27.0,1,2.30965,48.88688,10407.41,2023
2023-1327233,2023-03-23,458400.0,RUE DU MONT-DORE,17,53.0,2,2.32268,48.88316,8649.06,2023
2023-1327262,2023-03-23,348750.0,RUE DE VIENNE,8,27.0,1,2.32121,48.87667,12916.67,2023
2023-1327266,2023-03-23,722600.0,BD PEREIRE,17,63.0,3,2.30945,48.88841,11469.84,2023
2023-1344897,2023-03-23,530000.0,RUE DE LA BUTTE AUX CAILLES,13,56.0,2,2.34863,48.82773,9464.29,2023
2023-1344955,2023-03-23,712000.0,AV FELIX FAURE,15,80.0,3,2.28666,48.84032,8900.0,2023
2023-1344992,2023-03-23,264800.0,RUE DU CHATEAU,14,27.0,2,2.31924,48.83559,9807.41,2023
2023-1345028,2023-03-23,141000.0,RUE ALPHONSE DAUDET,14,13.0,1,2.32856,48.82644,10846.15,2023
2023-1345042,2023-03-23,369400.0,RUE DU FBG ST ANTOINE,11,37.0,1,2.38974,48.84977,9983.78,2023
2023-1345048,2023-03-23,894500.0,RUE DE LA CONVENTION,15,75.0,4,2.2961,48.83762,11926.67,2023
2023-1345051,2023-03-23,81000.0,DU PONT MIRABEAU,15,9.0,1,2.27751,48.84546,9000.0,2023
2023-1345077,2023-03-23,457000.0,RUE DUVIVIER,7,36.0,2,2.30751,48.85641,12694.44,2023
2023-1345088,2023-03-23,715000.0,AV VILLEMAIN,14,64.0,3,2.31692,48.83147,11171.88,2023
2023-1345093,2023-03-23,333000.0,CITE DUPONT,11,29.0,2,2.38058,48.86259,11482.76,2023
2023-1345136,2023-03-23,235000.0,RUE BENARD,14,27.0,2,2.32278,48.8313,8703.7,2023
2023-1345165,2023-03-23,282000.0,RUE DE RAMBERVILLERS,12,30.0,1,2.40703,48.84098,9400.0,2023
2023-1345176,2023-03-23,225000.0,RUE DES CINQ DIAMANTS,13,20.0,1,2.35203,48.8296,11250.0,2023
2023-1345190,2023-03-23,610500.0,RUE DE L ASSOMPTION,16,48.0,3,2.27501,48.85302,12718.75,2023
2023-1345209,2023-03-23,287192.0,RUE DE LA FOLIE MERICOURT,11,25.0,1,2.37451,48.86245,11487.68,2023
2023-1345212,2023-03-23,1600000.0,RUE HENRI HEINE,16,122.0,3,2.26614,48.85227,13114.75,2023
2023-1345333,2023-03-23,1620000.0,RUE DE GRENELLE,7,111.0,5,2.32373,48.85571,14594.59,2023
2023-1345343,2023-03-23,950000.0,RUE DE LUBECK,16,108.0,4,2.29115,48.86442,8796.3,2023
2023-1345425,2023-03-23,203000.0,RUE MERLIN,11,23.0,2,2.38493,48.86183,8826.09,2023
2023-1345450,2023-03-23,392000.0,RUE MIRABEAU,16,65.0,3,2.27113,48.84633,6030.77,2023
2023-1345516,2023-03-23,549000.0,RUE DE LOURMEL,15,70.0,3,2.28145,48.83686,7842.86,2023
2023-1345526,2023-03-23,310000.0,RUE DESNOUETTES,15,34.0,1,2.28477,48.83534,9117.65,2023
2023-1345556,2023-03-23,1710000.0,RUE SPONTINI,16,125.0,5,2.27835,48.86939,13680.0,2023
2023-1345592,2023-03-23,2000000.0,QUAI D ORSAY,7,109.0,3,2.3038,48.86209,18348.62,2023
2023-1345599,2023-03-23,520000.0,RUE DE NEMOURS,11,55.0,3,2.37236,48.86526,9454.55,2023
2023-1345647,2023-03-23,635000.0,RUE PERIGNON,15,57.0,3,2.308,48.84721,11140.35,2023
2023-1345694,2023-03-23,3770000.0,AV RAPHAEL,16,210.0,7,2.26734,48.85988,17952.38,2023
2023-1345719,2023-03-23,163000.0,RUE DES CHANTIERS,5,15.0,1,2.35431,48.84887,10866.67,2023
2023-1345768,2023-03-23,635100.0,VLA ROBERT LINDET,15,72.0,3,2.29705,48.83384,8820.83,2023
2023-1345881,2023-03-23,510339.0,RUE DE CHARENTON,12,45.0,3,2.37546,48.84888,11340.87,2023
2023-1345911,2023-03-23,285000.0,PL DU PALAIS BOURBON,7,34.0,3,2.31757,48.86042,8382.35,2023
2023-1345960,2023-03-23,410000.0,RUE ROBERT FLEURY,15,39.0,2,2.30177,48.84383,10512.82,2023
2023-1346015,2023-03-23,300000.0,AV BOUDON,16,29.0,1,2.2704,48.84951,10344.83,2023
2023-1346018,2023-03-23,704000.0,RUE BREGUET,11,55.0,3,2.37621,48.85861,12800.0,2023
2023-1346019,2023-03-23,347000.0,RUE DU MORVAN,11,30.0,2,2.3813,48.86011,11566.67,2023
2023-1346042,2023-03-23,167000.0,RUE SAINT MAUR,11,14.0,1,2.37318,48.87048,11928.57,2023
2023-1346142,2023-03-23,332500.0,RUE OLIVIER DE SERRES,15,32.0,1,2.29746,48.83619,10390.62,2023
2023-1346147,2023-03-23,463000.0,RUE JEANNE HACHETTE,15,46.0,3,2.29862,48.84111,10065.22,2023
2023-1346251,2023-03-23,772500.0,RUE PRINCESSE,6,64.0,2,2.33437,48.85202,12070.31,2023
2023-1346272,2023-03-23,1366150.0,RUE DE LA CONVENTION,15,141.0,5,2.29334,48.8383,9689.01,2023
2023-1346288,2023-03-23,1233100.0,RUE MALEBRANCHE,5,65.0,2,2.34188,48.84622,18970.77,2023
2023-1346339,2023-03-23,1300000.0,RUE DE LONGCHAMP,16,150.0,5,2.27724,48.86726,8666.67,2023
2023-1346358,2023-03-23,440000.0,RUE FROIDEVAUX,14,38.0,2,2.32871,48.83535,11578.95,2023
2023-1346390,2023-03-23,265000.0,RUE SPONTINI,16,32.0,1,2.2765,48.86726,8281.25,2023
2023-1346497,2023-03-23,1900000.0,RUE DE LA FAISANDERIE,16,155.0,3,2.27626,48.87024,12258.06,2023
2023-1346584,2023-03-23,341400.0,RUE DU DAHOMEY,11,32.0,2,2.38327,48.85138,10668.75,2023
2023-1346639,2023-03-23,515100.0,RUE DE TOLBIAC,13,57.0,3,2.34249,48.82667,9036.84,2023
2023-1346823,2023-03-23,1987600.0,RUE ANTOINE DUBOIS,6,105.0,4,2.33974,48.85139,18929.52,2023
2023-1346857,2023-03-23,330000.0,RUE DE LA TOMBE ISSOIRE,14,32.0,1,2.33222,48.82847,10312.5,2023
2023-1346898,2023-03-23,192297.5,BD MASSENA,13,64.0,3,2.36732,48.82195,3004.65,2023
2023-1347557,2023-03-23,968000.0,AV FOCH,16,65.0,2,2.28671,48.87196,14892.31,2023
2023-1325803,2023-03-24,405000.0,RUE DE LA JUSTICE,20,57.0,3,2.4076,48.86847,7105.26,2023
2023-1325807,2023-03-24,223500.0,RUE DES RIGOLES,20,27.0,1,2.39217,48.87247,8277.78,2023
2023-1325912,2023-03-24,795000.0,RUE CAMILLE TAHAN,18,60.0,3,2.32868,48.88686,13250.0,2023
2023-1325991,2023-03-24,280000.0,RUE DES ARCHIVES,4,24.0,1,2.35676,48.85961,11666.67,2023
2023-1325999,2023-03-24,551950.0,RUE DES ARCHIVES,3,35.0,1,2.35853,48.86183,15770.0,2023
2023-1326005,2023-03-24,3011500.0,RUE PERREE,3,156.0,6,2.36181,48.86463,19304.49,2023
2023-1326011,2023-03-24,579500.0,RUE PIXERECOURT,20,58.0,3,2.39579,48.87097,9991.38,2023
2023-1326027,2023-03-24,258000.0,RUE DU POLE NORD,18,29.0,1,2.33823,48.89422,8896.55,2023
2023-1326037,2023-03-24,284000.0,RUE DE CLICHY,9,18.0,1,2.32777,48.88184,15777.78,2023
2023-1326039,2023-03-24,1570000.0,BD PEREIRE,17,129.0,5,2.28684,48.8798,12170.54,2023
2023-1326053,2023-03-24,310000.0,RUE DE LA BIDASSOA,20,33.0,2,2.39167,48.86754,9393.94,2023
2023-1326092,2023-03-24,409883.0,RUE MONTMARTRE,2,38.0,2,2.34302,48.87038,10786.39,2023
2023-1326104,2023-03-24,165000.0,RUE HENRI CHEVREAU,20,21.0,1,2.38864,48.8707,7857.14,2023
2023-1326122,2023-03-24,226920.0,RUE DULONG,17,23.0,1,2.31449,48.88638,9866.09,2023
2023-1326139,2023-03-24,1006700.0,RUE DU ROCHER,8,74.0,3,2.31955,48.87832,13604.05,2023
2023-1326147,2023-03-24,713630.0,RUE SAINT-HONORE,1,54.0,2,2.34456,48.861,13215.37,2023
2023-1326173,2023-03-24,570000.0,RUE JULES DUMIEN,20,61.0,4,2.40138,48.86944,9344.26,2023
2023-1326175,2023-03-24,86800.0,RUE ETIENNE DOLET,20,14.0,1,2.38329,48.8678,6200.0,2023
2023-1326192,2023-03-24,502700.0,RUE SAINT FERDINAND,17,37.0,2,2.2866,48.87712,13586.49,2023
2023-1326197,2023-03-24,259000.0,RUE DU FBG POISSONNIERE,10,24.0,1,2.34841,48.87092,10791.67,2023
2023-1326207,2023-03-24,460000.0,RUE DE TOCQUEVILLE,17,16.0,1,2.30858,48.88624,28750.0,2023
2023-1326208,2023-03-24,1868543.0,RUE BLANCHE,9,132.0,6,2.33208,48.88175,14155.63,2023
2023-1326211,2023-03-24,379400.0,BD DE CLICHY,18,25.0,2,2.33361,48.88387,15176.0,2023
2023-1326318,2023-03-24,315000.0,RUE DES VIGNOLES,20,31.0,2,2.39806,48.85308,10161.29,2023
2023-1326347,2023-03-24,1236100.0,BD DE MAGENTA,10,120.0,4,2.35172,48.88175,10300.83,2023
2023-1326350,2023-03-24,324600.0,RUE LUCIEN SAMPAIX,10,30.0,2,2.35975,48.87124,10820.0,2023
2023-1326356,2023-03-24,327750.0,RUE CLAIRAUT,17,32.0,2,2.31976,48.88848,10242.19,2023
2023-1326370,2023-03-24,377250.0,RUE CHAMPIONNET,18,40.0,2,2.33704,48.89574,9431.25,2023
2023-1326376,2023-03-24,910700.0,RUE D AMSTERDAM,8,91.0,5,2.32665,48.87876,10007.69,2023
2023-1326416,2023-03-24,239000.0,RUE DU PRE ST GERVAIS,19,23.0,1,2.39237,48.87614,10391.3,2023
2023-1326468,2023-03-24,370000.0,RUE DU SIMPLON,18,44.0,2,2.35043,48.89359,8409.09,2023
2023-1326484,2023-03-24,570000.0,RUE SAUSSURE,17,65.0,3,2.30589,48.88951,8769.23,2023
2023-1326519,2023-03-24,690000.0,RUE FOURCROY,17,60.0,3,2.2953,48.87973,11500.0,2023
2023-1326546,2023-03-24,665000.0,RUE DE TURENNE,4,61.0,2,2.36363,48.85585,10901.64,2023
2023-1326577,2023-03-24,183333.33,BD DE LA SOMME,17,60.0,3,2.29189,48.8867,3055.56,2023
2023-1326646,2023-03-24,115000.0,RUE JEAN ET MARIE MOINON,10,11.0,1,2.37231,48.87436,10454.55,2023
2023-1326669,2023-03-24,935000.0,BD MALESHERBES,8,89.0,3,2.31429,48.87864,10505.62,2023
2023-1326671,2023-03-24,578000.0,RUE SAINT BLAISE,20,79.0,4,2.40943,48.85695,7316.46,2023
2023-1326797,2023-03-24,1120000.0,RUE LEGENDRE,17,80.0,4,2.31622,48.88571,14000.0,2023
2023-1326812,2023-03-24,773000.0,QUAI D ANJOU,4,55.0,3,2.35761,48.85207,14054.55,2023
2023-1326813,2023-03-24,355000.0,RUE FERDINAND FLOCON,18,30.0,2,2.34592,48.89115,11833.33,2023
2023-1326842,2023-03-24,260000.0,RUE DE CLIGNANCOURT,18,46.0,2,2.34799,48.88931,5652.17,2023
2023-1326890,2023-03-24,185100.0,PAS DESGRAIS,19,21.0,1,2.37302,48.89177,8814.29,2023
2023-1326892,2023-03-24,452600.0,RUE ARCHEREAU,19,61.0,2,2.3749,48.8918,7419.67,2023
2023-1326893,2023-03-24,620000.0,RUE DU MONT CENIS,18,58.0,2,2.34376,48.89103,10689.66,2023
2023-1326918,2023-03-24,387000.0,RUE DU FBG ST MARTIN,10,42.0,2,2.35719,48.87284,9214.29,2023
2023-1326922,2023-03-24,372000.0,RUE LA FAYETTE,10,38.0,2,2.35267,48.87844,9789.47,2023
2023-1326929,2023-03-24,220874.0,RUE POUCHET,17,33.0,2,2.31985,48.89376,6693.15,2023
2023-1326954,2023-03-24,300000.0,RUE DU BORREGO,20,33.0,2,2.39997,48.87341,9090.91,2023
2023-1326959,2023-03-24,575000.0,RUE GEORGES PICQUART,17,44.0,2,2.31084,48.88825,13068.18,2023
2023-1326974,2023-03-24,702000.0,RUE DES CLOYS,18,69.0,3,2.34063,48.89239,10173.91,2023
2023-1326989,2023-03-24,463750.0,RUE DAMREMONT,18,42.0,2,2.33539,48.89274,11041.67,2023
2023-1327063,2023-03-24,188450.0,RUE STEPHENSON,18,20.0,1,2.35678,48.88757,9422.5,2023
2023-1327090,2023-03-24,953000.0,RUE VAUVENARGUES,18,110.0,5,2.33266,48.89316,8663.64,2023
2023-1327105,2023-03-24,470000.0,RUE VAUVENARGUES,18,51.0,3,2.33008,48.89712,9215.69,2023
2023-1327113,2023-03-24,295852.0,RUE GUSTAVE ROUANET,18,35.0,2,2.34063,48.89669,8452.91,2023
2023-1327219,2023-03-24,440000.0,RUE DE CRIMEE,19,43.0,2,2.38816,48.88094,10232.56,2023
2023-1327236,2023-03-24,305000.0,RUE DES PYRENEES,20,58.0,2,2.40221,48.8605,5258.62,2023
2023-1327263,2023-03-24,215000.0,RUE POUCHET,17,20.0,2,2.3193,48.89208,10750.0,2023
2023-1327290,2023-03-24,829400.0,RUE CHRISTIANI,18,73.0,3,2.34775,48.8861,11361.64,2023
2023-1327433,2023-03-24,371000.0,RUE ALPHONSE PENAUD,20,55.0,3,2.40585,48.86855,6745.45,2023
2023-1327538,2023-03-24,132000.0,RUE SAINT FARGEAU,20,15.0,1,2.40308,48.87133,8800.0,2023
2023-1344873,2023-03-24,140000.0,RUE DE LA FONTAINE AU ROI,11,22.0,1,2.37816,48.8692,6363.64,2023
2023-1344959,2023-03-24,490000.0,RUE LINOIS,15,65.0,3,2.28464,48.84772,7538.46,2023
2023-1344960,2023-03-24,490850.0,RUE LENEVEUX,14,52.0,4,2.3278,48.82669,9439.42,2023
2023-1345012,2023-03-24,357630.0,RUE GUSTAVE GEFFROY,13,30.0,2,2.35168,48.83555,11921.0,2023
2023-1345026,2023-03-24,625000.0,RUE BECCARIA,12,49.0,3,2.37841,48.84793,12755.1,2023
2023-1345034,2023-03-24,345000.0,BD DE GRENELLE,15,32.0,2,2.29392,48.85071,10781.25,2023
